Islas;Nivel educativo;Sexo;Ocupación;Nacionalidad;Periodo;Total
Ibiza;Total;Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Extranjera;2022;1.647
Ibiza;Total;Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Extranjera;2021;1.491
Ibiza;Total;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2022;643
Ibiza;Total;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2021;595
Ibiza;Total;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Española;2022;405
Ibiza;Total;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Española;2021;397
Ibiza;Total;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Extranjera;2022;238
Ibiza;Total;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Extranjera;2021;198
Ibiza;Total;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2022;6.901
Ibiza;Total;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2021;6.862
Ibiza;Total;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Española;2022;4.840
Ibiza;Total;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Española;2021;4.849
Ibiza;Total;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Extranjera;2022;2.061
Ibiza;Total;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Extranjera;2021;2.013
Ibiza;Total;Hombres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2022;2.856
Ibiza;Total;Hombres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2021;2.656
Ibiza;Total;Hombres;8 Operadores de instalaciones y maquinaria, y montadores;Española;2022;2.526
Ibiza;Total;Hombres;8 Operadores de instalaciones y maquinaria, y montadores;Española;2021;2.357
Ibiza;Total;Hombres;8 Operadores de instalaciones y maquinaria, y montadores;Extranjera;2022;330
Ibiza;Total;Hombres;8 Operadores de instalaciones y maquinaria, y montadores;Extranjera;2021;299
Ibiza;Total;Hombres;9 Ocupaciones elementales;Total;2022;3.221
Ibiza;Total;Hombres;9 Ocupaciones elementales;Total;2021;2.990
Ibiza;Total;Hombres;9 Ocupaciones elementales;Española;2022;1.899
Ibiza;Total;Hombres;9 Ocupaciones elementales;Española;2021;1.841
Ibiza;Total;Hombres;9 Ocupaciones elementales;Extranjera;2022;1.322
Ibiza;Total;Hombres;9 Ocupaciones elementales;Extranjera;2021;1.149
Ibiza;Total;Hombres;No consta;Total;2022;1.704
Ibiza;Total;Hombres;No consta;Total;2021;1.196
Ibiza;Total;Hombres;No consta;Española;2022;1.259
Ibiza;Total;Hombres;No consta;Española;2021;896
Ibiza;Total;Hombres;No consta;Extranjera;2022;445
Ibiza;Total;Hombres;No consta;Extranjera;2021;300
Ibiza;Total;Mujeres;Total;Total;2022;26.665
Ibiza;Total;Mujeres;Total;Total;2021;25.019
Ibiza;Total;Mujeres;Total;Española;2022;21.275
Ibiza;Total;Mujeres;Total;Española;2021;20.201
Ibiza;Total;Mujeres;Total;Extranjera;2022;5.390
Ibiza;Total;Mujeres;Total;Extranjera;2021;4.818
Ibiza;Total;Mujeres;1 Directores y gerentes;Total;2022;958
Ibiza;Total;Mujeres;1 Directores y gerentes;Total;2021;928
Ibiza;Total;Mujeres;1 Directores y gerentes;Española;2022;783
Ibiza;Total;Mujeres;1 Directores y gerentes;Española;2021;766
Ibiza;Total;Mujeres;1 Directores y gerentes;Extranjera;2022;175
Ibiza;Total;Mujeres;1 Directores y gerentes;Extranjera;2021;162
Ibiza;Total;Mujeres;2 Técnicos y profesionales científicos e intelectuales;Total;2022;5.587
Ibiza;Total;Mujeres;2 Técnicos y profesionales científicos e intelectuales;Total;2021;5.177
Ibiza;Total;Mujeres;2 Técnicos y profesionales científicos e intelectuales;Española;2022;5.070
Ibiza;Total;Mujeres;2 Técnicos y profesionales científicos e intelectuales;Española;2021;4.727
Ibiza;Total;Mujeres;2 Técnicos y profesionales científicos e intelectuales;Extranjera;2022;517
Ibiza;Total;Mujeres;2 Técnicos y profesionales científicos e intelectuales;Extranjera;2021;450
Ibiza;Total;Mujeres;3 Técnicos, profesionales de apoyo;Total;2022;2.407
Ibiza;Total;Mujeres;3 Técnicos, profesionales de apoyo;Total;2021;2.259
Ibiza;Total;Mujeres;3 Técnicos, profesionales de apoyo;Española;2022;1.916
Ibiza;Total;Mujeres;3 Técnicos, profesionales de apoyo;Española;2021;1.850
Ibiza;Total;Mujeres;3 Técnicos, profesionales de apoyo;Extranjera;2022;491
Ibiza;Total;Mujeres;3 Técnicos, profesionales de apoyo;Extranjera;2021;409
Ibiza;Total;Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Total;2022;3.997
Ibiza;Total;Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Total;2021;3.782
Ibiza;Total;Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Española;2022;3.470
Ibiza;Total;Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Española;2021;3.336
Ibiza;Total;Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Extranjera;2022;527
Ibiza;Total;Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Extranjera;2021;446
Ibiza;Total;Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2022;8.222
Ibiza;Total;Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2021;7.783
Ibiza;Total;Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Española;2022;6.439
Ibiza;Total;Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Española;2021;6.195
Ibiza;Total;Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Extranjera;2022;1.783
Ibiza;Total;Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Extranjera;2021;1.588
Ibiza;Total;Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2022;127
Ibiza;Total;Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2021;98
Ibiza;Total;Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Española;2022;89
Ibiza;Total;Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Española;2021;76
Ibiza;Total;Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Extranjera;2022;38
Ibiza;Total;Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Extranjera;2021;22
Ibiza;Total;Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2022;538
Ibiza;Total;Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2021;610
Ibiza;Total;Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Española;2022;408
Ibiza;Total;Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Española;2021;478
Ibiza;Total;Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Extranjera;2022;130
Ibiza;Total;Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Extranjera;2021;132
Ibiza;Total;Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2022;317
Ibiza;Total;Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2021;344
Ibiza;Total;Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Española;2022;284
Ibiza;Total;Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Española;2021;315
Ibiza;Total;Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Extranjera;2022;33
Ibiza;Total;Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Extranjera;2021;29
Ibiza;Total;Mujeres;9 Ocupaciones elementales;Total;2022;3.242
Ibiza;Total;Mujeres;9 Ocupaciones elementales;Total;2021;3.320
Ibiza;Total;Mujeres;9 Ocupaciones elementales;Española;2022;1.815
Ibiza;Total;Mujeres;9 Ocupaciones elementales;Española;2021;1.899
Ibiza;Total;Mujeres;9 Ocupaciones elementales;Extranjera;2022;1.427
Ibiza;Total;Mujeres;9 Ocupaciones elementales;Extranjera;2021;1.421
Ibiza;Total;Mujeres;No consta;Total;2022;1.270
Ibiza;Total;Mujeres;No consta;Total;2021;718
Ibiza;Total;Mujeres;No consta;Española;2022;1.001
Ibiza;Total;Mujeres;No consta;Española;2021;559
Ibiza;Total;Mujeres;No consta;Extranjera;2022;269
Ibiza;Total;Mujeres;No consta;Extranjera;2021;159
Ibiza;Educación primaria e inferior;Total;Total;Total;2022;3.308
Ibiza;Educación primaria e inferior;Total;Total;Total;2021;3.251
Ibiza;Educación primaria e inferior;Total;Total;Española;2022;1.295
Ibiza;Educación primaria e inferior;Total;Total;Española;2021;1.350
Ibiza;Educación primaria e inferior;Total;Total;Extranjera;2022;2.013
Ibiza;Educación primaria e inferior;Total;Total;Extranjera;2021;1.901
Ibiza;Educación primaria e inferior;Total;1 Directores y gerentes;Total;2022;121
Ibiza;Educación primaria e inferior;Total;1 Directores y gerentes;Total;2021;122
Ibiza;Educación primaria e inferior;Total;1 Directores y gerentes;Española;2022;91
Ibiza;Educación primaria e inferior;Total;1 Directores y gerentes;Española;2021;92
Ibiza;Educación primaria e inferior;Total;1 Directores y gerentes;Extranjera;2022;30
Ibiza;Educación primaria e inferior;Total;1 Directores y gerentes;Extranjera;2021;30
Ibiza;Educación primaria e inferior;Total;2 Técnicos y profesionales científicos e intelectuales;Total;2022;48
Ibiza;Educación primaria e inferior;Total;2 Técnicos y profesionales científicos e intelectuales;Total;2021;35
Ibiza;Educación primaria e inferior;Total;2 Técnicos y profesionales científicos e intelectuales;Española;2022;6
Ibiza;Educación primaria e inferior;Total;2 Técnicos y profesionales científicos e intelectuales;Española;2021;4
Ibiza;Educación primaria e inferior;Total;2 Técnicos y profesionales científicos e intelectuales;Extranjera;2022;42
Ibiza;Educación primaria e inferior;Total;2 Técnicos y profesionales científicos e intelectuales;Extranjera;2021;31
Ibiza;Educación primaria e inferior;Total;3 Técnicos, profesionales de apoyo;Total;2022;114
Ibiza;Educación primaria e inferior;Total;3 Técnicos, profesionales de apoyo;Total;2021;106
Ibiza;Educación primaria e inferior;Total;3 Técnicos, profesionales de apoyo;Española;2022;39
Ibiza;Educación primaria e inferior;Total;3 Técnicos, profesionales de apoyo;Española;2021;36
Ibiza;Educación primaria e inferior;Total;3 Técnicos, profesionales de apoyo;Extranjera;2022;75
Ibiza;Educación primaria e inferior;Total;3 Técnicos, profesionales de apoyo;Extranjera;2021;70
Ibiza;Educación primaria e inferior;Total;4 Empleados contables, administrativos y otros empleados de oficina;Total;2022;47
Ibiza;Educación primaria e inferior;Total;4 Empleados contables, administrativos y otros empleados de oficina;Total;2021;51
Ibiza;Educación primaria e inferior;Total;4 Empleados contables, administrativos y otros empleados de oficina;Española;2022;25
Ibiza;Educación primaria e inferior;Total;4 Empleados contables, administrativos y otros empleados de oficina;Española;2021;31
Ibiza;Educación primaria e inferior;Total;4 Empleados contables, administrativos y otros empleados de oficina;Extranjera;2022;22
Ibiza;Educación primaria e inferior;Total;4 Empleados contables, administrativos y otros empleados de oficina;Extranjera;2021;20
Ibiza;Educación primaria e inferior;Total;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2022;743
Ibiza;Educación primaria e inferior;Total;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2021;796
Ibiza;Educación primaria e inferior;Total;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Española;2022;326
Ibiza;Educación primaria e inferior;Total;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Española;2021;359
Ibiza;Educación primaria e inferior;Total;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Extranjera;2022;417
Ibiza;Educación primaria e inferior;Total;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Extranjera;2021;437
